item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,rt_1,rt_2,rt_3,rt_4,rt_5,rt_6,rt_7,rt_8,rt_9,rt_10,rt_11,rt_12,rt_13,rt_14,rt_15,rt_16,rt_17,rt_18,rt_19,rt_20,rt_21,rt_22,rt_23,rt_24,rt_25,rt_26,rt_27,rt_28,rt_29,rt_30,rt_31,rt_32,rt_33,rt_34,rt_35,rt_36,rt_37,rt_38,rt_39,rt_40
9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,9,1,1,1,1,1,1,1,1,9,9,1,0,9,1,1,1,1,1,9,1,1,1,1,1,1,1,1,9,0,1,1,0,1,9,1,9,1,9,3.533,NA,6.654,5.672,10.472,4.847,6.482,9.225,12.446,8.604,NA,NA,6.614,7.728,NA,16.014,6.294,4.381,5.832,9.812,NA,7.077,5.91,12.504,13.821,7.783,7.22,5.129,5.259,NA,14.114,9.359,5.446,9.332,7.424,NA,3.829,NA,6.564,NA
9,0,1,0,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,1,9,1,9,9,9,1,9,9,0,9,1,1,9,0,9,9,0,9,NA,28.531,10.845,30,NA,NA,NA,NA,NA,NA,NA,NA,11.28,NA,NA,NA,NA,NA,NA,NA,NA,29.331,NA,15.721,NA,NA,NA,7.309,NA,NA,11.929,NA,25.026,15.446,NA,17.51,NA,NA,30,NA
9,9,9,9,1,9,9,0,0,9,9,9,1,9,9,0,1,1,9,1,9,1,9,9,9,9,9,1,9,1,9,1,1,9,1,1,9,1,9,9,NA,NA,NA,NA,11.366,NA,NA,7.335,30,NA,NA,NA,12.638,NA,NA,18.766,12.118,9.231,NA,13.999,NA,18.214,NA,NA,NA,NA,NA,7.598,NA,9.678,NA,5.301,9.878,NA,30,25.759,NA,7.488,NA,NA
1,9,9,9,0,9,0,0,9,9,0,9,0,9,9,0,9,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,14.363,NA,NA,NA,12.424,NA,22.752,10.334,NA,NA,30,NA,30,NA,NA,18.703,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.047,NA,NA
1,9,9,9,9,1,9,1,9,0,0,1,9,0,0,9,9,1,9,9,9,1,1,1,9,1,9,1,9,9,9,1,1,9,0,0,1,9,1,1,2.765,NA,NA,NA,NA,3.131,NA,30,NA,25.896,5.776,6.791,NA,13.567,1.564,NA,NA,14.353,NA,NA,NA,11.365,3.9,12.511,NA,3.607,NA,6.351,NA,NA,NA,8.5,6.687,NA,6.63,13.716,6.534,NA,14.853,30
9,9,1,9,1,9,9,1,9,0,9,1,9,1,9,9,1,1,9,1,9,9,9,1,1,9,9,9,9,1,1,9,9,9,9,1,1,9,9,1,NA,NA,14.521,NA,6.801,NA,NA,10.897,NA,8.868,NA,13.442,NA,16.222,NA,NA,10.792,7.626,NA,30,NA,NA,NA,25.446,11.967,NA,NA,NA,NA,14.169,19.05,NA,NA,NA,NA,14.037,8.481,NA,NA,14.604
9,9,9,9,1,1,9,9,9,0,9,9,9,9,9,1,1,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,1,9,9,9,NA,NA,NA,NA,25.72,10.32,NA,NA,NA,11.157,NA,NA,NA,NA,NA,21.402,30,NA,22.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,12.858,NA,NA,NA
9,9,9,1,0,1,9,0,9,9,9,9,9,9,1,9,1,9,1,0,9,9,0,1,0,1,9,9,1,9,1,9,9,1,9,9,9,1,1,9,NA,NA,NA,28.09,14.824,12.109,NA,18.202,NA,NA,NA,NA,NA,NA,30,NA,13.723,NA,10.195,30,NA,NA,5.365,7.281,12.246,4.87,NA,NA,7.313,NA,6.745,NA,NA,5.397,NA,NA,NA,11.88,12.156,NA
9,1,0,9,9,9,9,9,0,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,0,9,0,0,9,9,9,9,1,9,9,1,9,1,9,9,NA,12.386,14.368,NA,NA,NA,NA,NA,24.756,NA,NA,NA,NA,NA,29.384,NA,NA,NA,30,NA,NA,NA,NA,NA,30,NA,15.25,30,NA,NA,NA,NA,15.816,NA,NA,30,NA,8.283,NA,NA
9,9,9,9,1,1,1,9,0,9,0,1,1,1,1,1,9,0,9,9,1,1,1,9,9,1,9,1,0,9,0,0,1,9,9,0,0,1,1,1,NA,NA,NA,NA,12.103,3.269,10.497,NA,10.154,NA,9.165,9.077,8.059,7.151,8.067,30,NA,3.399,NA,NA,4.844,10.041,4.799,NA,NA,7.401,NA,5.855,6.453,NA,15.195,12.047,11.298,NA,NA,10.052,4.577,6.161,7.97,21.598
1,9,9,9,0,1,1,9,9,9,9,1,0,9,9,9,9,1,1,9,9,9,9,9,0,1,1,9,1,0,9,9,9,1,9,0,1,9,9,9,17.38,NA,NA,NA,30,12.209,7.963,NA,NA,NA,NA,21.852,7.664,NA,NA,NA,NA,22.466,11.662,NA,NA,NA,NA,NA,30,6.221,10.912,NA,15.271,21.348,NA,NA,NA,14.246,NA,23.818,7.434,NA,NA,NA
9,0,9,9,1,1,9,1,0,9,1,9,1,9,9,1,0,1,0,1,1,9,9,1,1,1,1,1,1,9,1,0,1,0,1,1,0,1,9,1,NA,13.615,NA,NA,13.114,3.685,NA,8.824,18.067,NA,9.61,NA,5.588,NA,NA,4.362,7.367,5.252,20.723,20.379,3.716,NA,NA,10.517,10.615,4.484,7.368,5.955,8.983,NA,6.822,6.154,5.843,6.545,7.216,8.019,3.984,4.834,NA,11.05
0,9,9,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,1,9,9,9,9,1,9,1,9,9,9,9,9,9,9,9,9,1,1,9,9,18.831,NA,NA,NA,21.908,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,30,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.205,20.867,NA,NA
9,1,1,9,0,9,1,1,1,9,0,9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,9,NA,5.109,6.107,NA,18.029,NA,6.301,5.165,7.069,NA,9.282,NA,3.644,6.924,7.917,4.599,7.417,5.959,7.683,19.576,3.168,10.728,6.201,10.406,8.51,4.059,16.4,3.241,5.742,8.05,3.944,2.877,6.544,11.199,NA,5.378,4.409,3.62,10.131,NA
9,9,0,9,0,9,9,9,0,0,0,0,9,0,0,9,9,9,9,9,0,1,0,9,0,1,9,0,9,9,9,1,0,9,0,0,1,1,0,9,NA,NA,11.542,NA,3.329,NA,NA,NA,3.504,5.502,8.694,6.223,NA,5.455,11.311,NA,NA,NA,NA,NA,16.104,30,8.047,NA,6.312,11.135,NA,30,NA,NA,NA,9.479,5.255,NA,5.27,11.656,20.046,7.801,4.528,NA
9,9,9,9,9,9,9,1,9,9,9,1,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,0,9,9,1,9,1,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,18.665,NA,NA,NA,NA,NA,18.869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,30,NA,NA,19.873,NA,26.514
9,9,9,0,0,9,0,9,0,9,9,9,0,9,9,9,9,9,9,0,9,9,0,9,9,0,9,9,0,9,9,9,1,9,0,9,9,9,0,9,NA,NA,NA,24.401,6.803,NA,5.427,NA,4.749,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,4.969,NA,NA,2.43,NA,NA,9.549,NA,NA,20.238,NA,NA,NA,22.517,NA,30,NA,NA,NA,30,NA
9,9,1,9,0,1,9,9,9,1,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,0,9,9,1,9,NA,NA,30,NA,30,29.96,NA,NA,NA,17.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.631,30,NA,NA,30,NA
0,1,9,9,1,9,9,1,9,9,9,9,1,1,9,9,9,1,0,9,1,9,1,1,1,9,1,9,1,1,1,1,9,1,0,1,1,9,9,1,4.319,12.944,NA,NA,20.517,NA,NA,10.635,NA,NA,NA,NA,6.618,16.661,NA,NA,NA,9.283,12.996,NA,8.393,NA,6.645,17.327,14.284,NA,6.925,NA,11.388,17.534,4.619,5.18,NA,21.318,14.112,8.399,5.513,NA,NA,8.788
9,9,9,9,9,9,0,9,0,9,1,9,9,9,9,9,9,0,0,9,9,9,9,9,9,9,9,9,9,9,9,9,1,0,0,0,1,9,9,9,NA,NA,NA,NA,NA,NA,12.891,NA,30,NA,20.468,NA,NA,NA,NA,NA,NA,10.559,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.679,30,20.462,12.534,7.168,NA,NA,NA
9,0,0,9,0,0,0,0,0,9,0,0,0,9,0,0,9,0,0,0,0,0,9,0,0,0,0,9,0,9,9,0,9,0,0,0,0,9,9,0,NA,14.501,9.084,NA,12.085,18.086,12.994,4.356,3.108,NA,13.959,4.292,3.68,NA,11.954,4.13,NA,2.954,4.523,18.084,12.829,5.33,NA,4.443,11.881,8.777,9.065,NA,6.131,NA,NA,7.126,NA,11.744,7.866,6.742,5.041,NA,NA,15.438
1,0,9,9,0,9,9,9,9,9,9,1,1,9,0,1,9,0,9,9,9,9,9,9,9,1,9,1,9,9,9,1,9,9,1,9,1,9,0,9,10.658,24.89,NA,NA,30,NA,NA,NA,NA,NA,NA,12.044,7.346,NA,30,8.83,NA,18.079,NA,NA,NA,NA,NA,NA,NA,12.87,NA,8.204,NA,NA,NA,7.046,NA,NA,13.296,NA,7.418,NA,30,NA
1,0,0,1,9,0,0,9,0,9,9,0,0,9,9,0,1,0,9,0,0,9,0,0,0,0,9,0,9,9,0,1,9,1,9,9,9,9,9,0,28.545,1.191,2.369,11.357,NA,30,3.438,NA,10.317,NA,NA,4.84,1.755,NA,NA,30,8.096,15.45,NA,2.314,1.784,NA,4.17,7.707,1.277,22.871,NA,6.89,NA,NA,2.177,7.426,NA,12.79,NA,NA,NA,NA,NA,10.089
1,9,9,0,9,9,9,9,9,9,9,1,9,9,9,9,9,1,1,0,9,1,9,9,9,9,9,9,1,9,1,9,1,9,0,9,9,1,9,9,6.291,NA,NA,23.973,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,16.157,30,24.618,NA,17.566,NA,NA,NA,NA,NA,NA,30,NA,13.474,NA,11.903,NA,19.107,NA,NA,18.331,NA,NA
9,1,1,1,1,9,1,1,1,1,9,1,9,1,1,1,9,1,9,1,9,1,1,1,1,9,1,1,0,1,1,1,9,0,1,0,1,9,9,1,NA,5.41,6.92,6.748,8.472,NA,6.207,6.799,6.826,8.381,NA,9.22,NA,11.621,16.008,8.689,NA,4.78,NA,13.992,NA,6.182,3.823,6.547,9.213,NA,9.174,14.566,11.071,6.707,4.446,4.162,NA,12.601,8.486,11.985,6.88,NA,NA,10.016
0,0,0,0,0,9,0,9,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.912,7.863,10.256,1.487,5.214,NA,6.559,NA,1.914,NA,2.166,1.658,2.443,3.126,5.173,12.796,7.352,3.971,4.55,1.943,NA,4.786,2.827,3.767,2.768,1.506,2.054,1.691,5.203,1.831,7.77,4.264,30,30,26.355,12.853,9.614,10.205,6.517,7.567
9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,0,9,9,0,9,9,9,9,9,9,9,9,9,1,NA,NA,NA,NA,NA,NA,NA,22.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
9,9,9,9,9,9,9,9,1,9,0,9,1,9,9,9,9,9,1,0,9,9,9,1,0,9,9,9,9,9,9,9,1,9,9,9,1,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,7.817,NA,30,NA,12.264,NA,NA,NA,NA,NA,30,30,NA,NA,NA,18.094,30,NA,NA,NA,NA,NA,NA,NA,10.488,NA,NA,NA,4.897,NA,23.626,NA
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,0,0,9,1,0,0,11.699,4.677,2.95,6.293,3.661,13.455,4.567,3.502,8.183,19.325,5.983,23.757,5.167,9.071,2.494,4.303,2.696,4.159,3.854,5.511,4.575,3.518,NA,2.694,22.607,2.359,6.079,2.134,2.534,2.479,NA,2.615,5.439,4.831,9.486,2.631,NA,13.55,3.488,4.158
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,9,9,1,0,9,0,9,1,9,9,1,9,0,1,0,9,9,9,1,9,1,1,9,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.943,NA,NA,10.096,30,NA,13.072,NA,29.247,NA,NA,12.736,NA,19.192,27.818,27.711,NA,NA,NA,20.903,NA,22.336,17.751,NA,NA,NA
9,1,0,9,1,9,9,1,0,9,9,9,0,9,9,1,1,1,9,9,1,9,9,1,9,1,9,0,1,0,1,1,1,1,1,0,9,0,1,1,NA,6.666,9.53,NA,11.711,NA,NA,17.932,7.594,NA,NA,NA,6.507,NA,NA,6.673,7.146,5.627,NA,NA,15.542,NA,NA,17.172,NA,7.546,NA,5.139,5.465,7.409,7.69,8.401,10.736,10.801,8.554,30,NA,6.09,6.627,11.639
0,1,9,9,1,9,9,0,9,9,9,9,1,9,9,0,1,9,9,1,9,9,9,9,1,9,9,1,9,9,9,9,9,0,9,9,9,1,9,9,12.624,18.703,NA,NA,25.285,NA,NA,15.717,NA,NA,NA,NA,29.102,NA,NA,26.523,23.446,NA,NA,30,NA,NA,NA,NA,19.996,NA,NA,19.852,NA,NA,NA,NA,NA,28.727,NA,NA,NA,11.776,NA,NA
9,9,9,9,1,9,9,9,9,1,1,1,1,9,9,9,9,9,9,0,9,9,9,9,1,9,9,9,1,0,1,9,1,9,1,9,9,9,9,1,NA,NA,NA,NA,25.759,NA,NA,NA,NA,30,9.623,12.29,11.616,NA,NA,NA,NA,NA,NA,14.414,NA,NA,NA,NA,30,NA,NA,NA,14.6,30,10.354,NA,10.573,NA,18.928,NA,NA,NA,NA,30
1,9,1,1,0,1,9,1,0,9,1,1,9,9,0,1,9,1,1,0,9,9,1,0,0,1,1,9,0,0,1,9,1,9,9,1,1,9,1,1,3.755,NA,5.535,12.957,4.169,3.792,NA,11.827,16.505,NA,9.864,6.583,NA,NA,11.95,7.239,NA,4.817,11.536,2.592,NA,NA,6.649,17.617,4.692,16.266,8.693,NA,2.483,11.434,6.994,NA,6.239,NA,NA,11.174,5.77,NA,15.342,17.053
1,0,9,9,9,1,0,1,0,0,1,0,9,0,9,0,0,1,0,9,0,9,0,0,9,1,0,0,1,0,0,9,0,0,0,9,0,0,9,9,3.554,9.399,NA,NA,NA,6.856,14.678,15.452,9.966,7.79,10.008,5.661,NA,9.032,NA,13.96,7.05,12.486,8.466,NA,5.457,NA,5.563,5.88,NA,8.383,19.419,10.883,7.614,6.389,5.75,NA,8.299,5.456,6.492,NA,6.503,7.216,NA,NA
0,0,0,0,9,9,0,9,9,0,0,0,9,9,9,0,9,0,9,0,0,1,9,9,9,0,0,9,0,0,0,0,0,0,0,9,0,0,9,0,16.546,4.887,11.786,16.88,NA,NA,7.309,NA,NA,8.27,4.124,8.479,NA,NA,NA,4.981,NA,3.744,NA,5.084,5.008,4.65,NA,NA,NA,8.92,9.251,NA,4.551,5.82,6.989,18.978,29.167,8.013,5.502,NA,30,6.902,NA,5.637
1,9,1,1,1,1,1,9,9,0,9,9,9,1,9,1,9,1,1,0,9,1,9,9,9,1,0,1,9,9,0,0,9,9,1,9,0,1,1,9,7.606,NA,6.091,11.368,13.186,9.636,9.401,NA,NA,12.71,NA,NA,NA,8.415,NA,13.42,NA,6.451,9.973,13.366,NA,9.724,NA,NA,NA,9.096,16.413,12.193,NA,NA,13.321,7.76,NA,NA,16.844,NA,8.236,7.772,19.355,NA
1,1,0,0,9,1,9,0,1,9,9,9,1,9,9,1,1,1,1,9,1,0,1,1,0,9,9,9,9,1,9,9,9,9,0,1,9,1,9,9,4.209,10.416,26.462,7.653,NA,4.149,NA,6.907,12.262,NA,NA,NA,13.844,NA,NA,16.056,5.568,16.554,10.904,NA,7.638,4.543,15.303,7.727,10.57,NA,NA,NA,NA,6.011,NA,NA,NA,NA,23.689,28.418,NA,7.006,NA,NA
9,9,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,1,9,0,9,1,1,0,0,0,9,1,0,0,1,0,9,1,0,1,1,0,0,0,NA,NA,2.013,12.094,2.839,NA,3.365,6.692,30,5.061,8.827,7.571,5.533,2.766,2.371,1.537,4.637,11.572,NA,5.599,NA,8.848,5.729,5.563,7.004,11.068,NA,12.686,2.517,1.51,8.214,4.95,NA,14.713,4.309,25.223,6.225,3.961,3.631,3.686
9,0,0,1,9,1,0,0,9,0,9,9,9,9,1,9,1,9,9,1,1,9,9,9,0,1,0,9,9,9,9,9,9,9,9,9,9,0,9,9,NA,22.396,7.055,25.671,NA,11.502,10.695,12.335,NA,15.382,NA,NA,NA,NA,24.43,NA,13.367,NA,NA,23.951,13.134,NA,NA,NA,28.263,12.558,17.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.958,NA,NA
9,0,1,9,9,9,9,1,9,1,1,1,9,9,1,9,9,9,9,1,9,0,0,1,1,1,9,9,1,9,1,1,1,9,1,1,1,1,9,9,NA,11.5,6.333,NA,NA,NA,NA,21.775,NA,21.678,12.957,11.248,NA,NA,12.296,NA,NA,NA,NA,10.628,NA,19.918,6.17,8.079,13.764,12.567,NA,NA,9.272,NA,6.399,5.23,18.363,NA,10.136,12.871,6.733,6.499,NA,NA
9,9,9,9,9,9,9,9,9,9,1,9,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,1,9,9,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.649,NA,NA,NA,NA,NA,NA,NA,NA,9.161,NA,NA,NA,NA,NA,30,NA,NA,30,NA
9,9,0,1,9,9,9,1,9,9,9,9,9,1,1,9,1,9,9,9,9,9,9,0,1,9,1,9,1,9,9,9,0,1,9,9,1,9,9,9,NA,NA,9.946,7.105,NA,NA,NA,20.21,NA,NA,NA,NA,NA,21.099,28.013,NA,7.445,NA,NA,NA,NA,NA,NA,15.63,28.901,NA,15.041,NA,12.053,NA,NA,NA,30,18.106,NA,NA,9.358,NA,NA,NA
9,1,9,0,9,1,9,9,0,9,9,1,9,0,0,1,9,1,9,9,9,9,1,0,9,9,9,9,9,9,9,1,0,0,0,9,9,9,1,9,NA,16.948,NA,12.72,NA,9.478,NA,NA,18.963,NA,NA,13.368,NA,21.865,30,9.495,NA,8.252,NA,NA,NA,NA,10.2,10.134,NA,NA,NA,NA,NA,NA,NA,11.415,28.27,12.059,12.305,NA,NA,NA,12.676,NA
1,9,1,1,8,1,9,0,9,1,9,1,1,1,1,1,1,1,1,0,1,9,1,9,1,1,1,1,1,9,1,1,1,9,9,9,9,1,9,1,4.827,NA,6.485,11.926,14.049,4.045,NA,14.366,NA,9.367,NA,9.197,7.379,15.089,11.241,7.473,5.702,6.174,7.631,11.822,3.188,NA,6.846,NA,11.099,7.82,8.406,6.543,18.373,NA,8.923,8.2,6.328,NA,NA,NA,NA,6.639,NA,11.658
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1.082,1.274,1.349,2.075,1.775,1.425,1.689,8.421,4.589,1.623,1.467,12.549,1.265,30,5.019,2.303,1.278,8.242,1.768,1.936,17.079,1.527,1.77,1.031,5.216,1.829,1.649,5.533,2.794,30,1.277,2.772,5.531,1.16,1.843,1.317,15.921,1.218,1.113,1.095
1,9,9,9,9,1,9,9,1,9,0,9,9,9,9,0,9,9,1,9,9,9,9,1,1,9,1,1,9,1,1,9,9,9,0,9,9,1,1,1,2.671,NA,NA,NA,NA,10.879,NA,NA,12.288,NA,8.511,NA,NA,NA,NA,12.847,NA,NA,11.533,NA,NA,NA,NA,8.335,30,NA,11.488,6.271,NA,16.129,22.431,NA,NA,NA,30,NA,NA,7.617,14.815,9.6
9,9,1,1,1,1,1,1,1,9,1,1,9,1,1,1,1,9,1,0,9,1,9,1,0,1,1,9,1,0,1,1,1,1,9,1,9,9,1,1,NA,NA,8.593,7.163,12.469,2.776,4.186,7.693,6.064,NA,3.776,7.362,NA,7.535,13.784,5.082,6.583,NA,5.997,6.937,NA,3.994,NA,25.431,26.866,4.478,7.418,NA,5.905,5.462,3.618,6.311,5.315,9.158,NA,10.427,NA,NA,9.209,16.667
1,1,9,1,1,9,9,9,9,1,9,9,1,1,1,1,1,1,9,1,1,1,1,1,9,9,1,1,1,9,9,9,1,1,1,9,9,1,1,1,4.462,6.367,NA,17.443,13.19,NA,NA,NA,NA,18.315,NA,NA,9.319,18.063,14.238,5.523,7.711,5.438,NA,14.486,5.071,12.311,9.422,10.332,NA,NA,8.166,11.198,8.046,NA,NA,NA,5.543,11.494,6.382,NA,NA,8.926,6.406,13.572
9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0,1,0,9,0,0,9,9,9,9,0,1,9,1,9,9,9,9,9,0,NA,NA,6.833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.427,30,6.597,NA,30,15.663,NA,NA,NA,NA,30,12.108,NA,24.328,NA,NA,NA,NA,NA,7.369
0,9,9,9,0,9,9,0,0,0,9,0,9,9,0,0,0,9,9,9,0,9,0,9,9,9,9,9,9,9,9,0,9,9,9,9,9,9,0,9,8.05,NA,NA,NA,4.602,NA,NA,4.718,30,30,NA,7.217,NA,NA,7.617,30,30,NA,NA,NA,19.895,NA,5.387,NA,NA,NA,NA,NA,NA,NA,NA,10.34,NA,NA,NA,NA,NA,NA,11.383,NA
9,0,9,0,0,1,0,0,0,0,0,9,1,0,0,0,9,0,0,0,1,0,9,0,0,0,0,9,9,9,0,9,0,9,0,0,1,1,0,9,NA,8.037,NA,12.871,3.522,6.504,7.168,28.684,3.441,4.765,3.294,NA,21.725,2.039,17.656,6.464,NA,15.418,3.005,20.577,3.691,7.529,NA,4.629,5.181,14.478,3.108,NA,NA,NA,7.133,NA,2.216,NA,5.884,2.609,4.363,10.837,6,NA
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.096,3.972,3.217,9.711,5.066,4.329,4.084,5.748,6.689,3.45,3.878,3.45,2.967,4.64,8.917,3.899,6.024,6.083,3.997,6.626,1.64,7.187,3.311,3.46,5.649,2.886,8.831,3.715,5.351,6.499,3.794,2.43,4.165,3.542,3.541,19.48,5.174,4.28,3.185,10.24
1,9,1,9,1,9,1,1,9,1,1,9,1,0,1,1,9,1,9,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,9,1,1,0,1,1,3.054,NA,6.576,NA,12.422,NA,4.021,9.054,NA,12.333,4.454,NA,7.35,7.285,10.223,5.133,NA,8.453,NA,11.774,NA,8.332,4.758,9.878,13.041,7.629,6.096,11.869,8.11,11.869,4.07,9.045,9.508,8.197,NA,7.966,7.765,6.918,6.478,6.455
1,9,1,1,1,9,9,9,0,9,9,9,1,0,9,1,1,9,9,9,1,1,1,9,9,9,9,9,1,1,1,1,9,1,1,9,9,1,1,9,6.256,NA,5.633,8.165,18.386,NA,NA,NA,30,NA,NA,NA,7.955,10.002,NA,30,6.132,NA,NA,NA,4.182,8.682,8.536,NA,NA,NA,NA,NA,7.56,8.338,7.183,5.6,NA,20.472,11.509,NA,NA,6.511,17.502,NA
9,0,1,9,9,1,9,9,9,9,9,0,0,9,9,9,9,0,1,0,9,9,1,9,0,9,9,1,9,9,9,1,9,9,9,9,9,9,9,9,NA,30,30,NA,NA,14.629,NA,NA,NA,NA,NA,23.717,30,NA,NA,NA,NA,23.326,10.006,6.022,NA,NA,9.381,NA,10.363,NA,NA,13.31,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
9,9,1,0,9,1,1,9,9,1,1,1,1,1,1,1,1,9,9,1,0,9,0,9,1,9,9,9,1,9,1,1,9,1,9,1,1,1,1,1,NA,NA,5.675,6.97,NA,3.786,15.203,NA,NA,7.778,11.746,5.879,8.518,8.669,9.54,9.645,5.679,NA,NA,11.883,4.322,NA,4.304,NA,10.744,NA,NA,NA,6.679,NA,14.137,3.685,NA,7.265,NA,12.276,6.158,5.033,17.876,30
9,9,1,9,1,9,9,9,9,9,9,1,9,0,9,9,9,9,0,9,1,1,9,9,1,9,9,1,0,1,1,9,9,9,9,9,1,9,0,9,NA,NA,9.971,NA,28.773,NA,NA,NA,NA,NA,NA,26.286,NA,12.577,NA,NA,NA,NA,23.415,NA,13.886,14.03,NA,NA,27.174,NA,NA,17.456,9.814,16.533,17.866,NA,NA,NA,NA,NA,21.771,NA,23.169,NA
9,0,1,9,9,1,9,9,9,1,9,9,1,9,9,0,9,1,9,0,9,1,1,1,0,0,1,9,9,9,1,9,9,9,9,0,9,1,9,1,NA,9.963,8.307,NA,NA,5.139,NA,NA,NA,16.964,NA,NA,5.393,NA,NA,22.043,NA,7.119,NA,19.913,NA,12.434,6.058,7.301,8.731,4.134,30,NA,NA,NA,6.414,NA,NA,NA,NA,30,NA,9.314,NA,19.288
9,9,1,9,9,1,9,9,9,9,9,1,0,9,0,9,0,0,9,9,9,9,9,9,9,1,9,1,9,9,1,9,0,0,0,0,0,1,9,9,NA,NA,8.418,NA,NA,5.075,NA,NA,NA,NA,NA,30,12.852,NA,4.492,NA,4.033,4.924,NA,NA,NA,NA,NA,NA,NA,10.593,NA,10.315,NA,NA,9.385,NA,5.153,7.316,9.22,26.655,9.694,8.699,NA,NA
9,9,9,9,1,1,9,1,0,9,1,1,1,9,1,9,1,1,9,9,1,9,9,9,9,9,9,1,9,9,9,9,9,1,9,9,1,9,1,0,NA,NA,NA,NA,12.975,16.179,NA,6.819,12.215,NA,7.201,9.556,14.234,NA,30,NA,15.62,30,NA,NA,8.679,NA,NA,NA,NA,NA,NA,14.548,NA,NA,NA,NA,NA,9.355,NA,NA,9.071,NA,14.908,14.932
1,1,0,9,9,9,9,9,9,0,9,9,1,9,0,0,9,9,1,9,9,9,9,0,0,0,9,9,0,9,9,9,0,9,9,9,9,9,1,9,15.455,11.535,10.815,NA,NA,NA,NA,NA,NA,11.487,NA,NA,25.31,NA,30,13.75,NA,NA,17.255,NA,NA,NA,NA,13.759,30,6.335,NA,NA,10.851,NA,NA,NA,13.615,NA,NA,NA,NA,NA,18.062,NA
