respondent_id,age,gender,education,employment,marital_status,fwb1_1,fwb1_2,fwb1_3,fwb1_4,fwb1_5,fwb1_6,fwb2_1,fwb2_2,fwb2_3,fwb2_4,raise2000,financial_knowledge,debt_collector,hardship_food,hardship_doctor
7879,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Never married,3,3,3,3,4,3,3,2,3,3,4,3,0,1,1
8557,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Divorced/Separated,2,3,3,3,3,4,2,3,3,3,3,4,1,1,1
9001,45-54,Female,High school degree/GED,Homemaker,Married,1,3,3,2,4,2,4,2,2,4,3,4,1,1,2
8780,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,4,4,4,3,4,2,5,2,3,1,6,0,1,1
10604,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,2,3,2,3,2,2,2,4,1,3,4,6,0,1,1
9972,55-61,Male,Graduate/professional degree,Refused,Married,3,3,3,3,3,3,4,3,2,3,3,6,0,1,1
13753,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,3,4,4,4,3,3,4,3,4,4,6,0,1,1
9739,25-34,Male,High school degree/GED,Permanently sick/disabled or unable to work,Married,1,1,4,2,5,4,3,1,4,5,1,5,1,3,1
9740,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,3,5,2,4,1,2,2,5,2,2,4,5,0,1,1
12532,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,3,1,4,2,3,2,4,1,4,4,6,0,1,2
9741,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Married,1,3,4,2,5,4,4,3,3,5,3,4,0,1,3
13788,35-44,Female,High school degree/GED,Work full-time for an employer or the military,Married,1,2,5,1,5,5,4,1,4,4,2,5,0,3,2
9742,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,2,3,4,3,5,4,4,3,2,5,4,4,0,1,1
9003,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,2,4,1,3,1,5,1,2,4,7,0,1,1
12182,45-54,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,2,2,5,2,4,5,2,3,5,5,3,2,0,1,2
12243,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,4,1,3,1,5,1,3,4,5,0,1,1
11953,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,3,2,3,2,4,2,3,4,5,0,1,1
14123,55-61,Female,Bachelor's degree,Work full-time for an employer or the military,Living with partner,4,4,1,4,1,2,2,4,1,2,4,5,0,1,1
11129,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Married,3,2,3,3,3,4,2,3,3,1,4,2,0,1,1
12719,45-54,Male,Bachelor's degree,Unemployed or temporarily laid off,Never married,4,1,3,2,3,5,2,4,1,2,4,5,0,1,1
9509,55-61,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,2,2,5,3,5,5,5,3,1,1,2,4,0,2,3
9004,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,4,3,4,4,3,2,4,1,3,4,5,0,1,1
7761,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,1,5,1,4,2,4,1,4,4,6,0,1,1
7880,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,3,3,3,3,3,4,3,4,3,6,8,2,2
13896,35-44,Female,Bachelor's degree,Work part-time for an employer or the military,Married,5,4,1,5,1,2,1,5,1,2,4,5,0,1,1
8371,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Married,3,4,2,3,2,4,2,4,2,2,4,5,0,1,1
9250,55-61,Male,Some college/Associate,Retired,Married,5,5,2,4,1,2,1,5,1,1,4,5,0,1,1
11130,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,4,1,4,2,1,2,3,1,2,4,7,0,1,1
8029,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Living with partner,1,3,3,2,4,3,3,1,3,4,3,6,0,1,1
7426,25-34,Male,High school degree/GED,Permanently sick/disabled or unable to work,Never married,3,3,3,3,3,3,3,3,3,3,8,4,8,2,1
8162,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,3,3,3,2,3,2,3,2,3,4,5,0,1,1
11648,25-34,Male,Some college/Associate,Self-employed,Never married,1,2,4,1,4,4,4,2,3,4,1,6,1,1,1
11260,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Living with partner,1,3,4,2,5,5,5,3,4,4,3,3,1,1,2
8030,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,3,3,3,5,3,3,3,5,2,4,0,1,3
9973,25-34,Male,Bachelor's degree,Refused,Never married,3,2,3,2,3,3,3,3,2,3,8,4,8,2,2
13445,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Divorced/Separated,3,4,1,3,1,3,2,4,1,2,4,6,0,1,1
9510,25-34,Male,Bachelor's degree,Self-employed,Never married,3,2,3,3,3,3,2,3,2,3,4,6,0,1,2
12944,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,3,3,3,3,3,3,2,3,3,3,2,0,1,1
9251,45-54,Male,Graduate/professional degree,Refused,Married,5,4,2,3,1,3,2,4,2,4,4,6,0,1,1
9006,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,4,2,4,2,3,2,4,2,2,4,5,0,1,1
9975,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,4,4,2,3,1,2,1,5,1,2,4,5,0,1,1
8031,45-54,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,1,4,2,4,1,5,1,2,4,3,0,1,1
10200,25-34,Male,High school degree/GED,Full-time student,Never married,1,1,4,3,3,3,5,1,3,5,1,6,0,2,1
9007,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,3,4,1,4,1,1,2,2,2,2,4,4,8,1,1
9511,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,2,4,3,3,4,2,1,3,4,6,0,1,1
8560,55-61,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,5,4,1,4,2,2,1,5,1,1,4,6,0,1,1
9252,45-54,Male,Less than high school,Self-employed,Never married,1,1,5,2,4,4,4,5,4,5,3,4,0,1,1
10402,45-54,Female,High school degree/GED,Unemployed or temporarily laid off,Married,3,3,1,3,1,3,1,5,1,1,4,6,0,1,1
12183,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,2,4,2,3,2,5,2,2,4,5,0,1,1
8561,35-44,Male,Bachelor's degree,Refused,Married,5,5,1,4,1,2,1,4,1,3,4,6,0,1,1
11261,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Never married,4,4,1,4,3,3,1,5,1,1,4,5,0,1,1
9976,45-54,Male,Some college/Associate,Work full-time for an employer or the military,Never married,2,3,3,3,3,4,4,3,3,5,2,3,0,1,3
10403,25-34,Male,Graduate/professional degree,Full-time student,Living with partner,3,4,2,3,2,3,2,4,3,2,4,5,0,1,1
8781,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Never married,2,3,3,2,3,3,3,3,3,3,4,4,0,2,2
13026,45-54,Female,Less than high school,Self-employed,Divorced/Separated,4,5,4,4,5,5,3,2,3,3,3,5,0,2,2
11649,55-61,Female,High school degree/GED,Work full-time for an employer or the military,Never married,2,2,3,2,4,5,2,2,4,3,4,5,0,1,1
9743,25-34,Female,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,4,2,4,4,3,2,4,2,2,4,5,0,1,1
8782,45-54,Male,High school degree/GED,Unemployed or temporarily laid off,Married,3,3,3,2,3,3,3,2,2,3,3,5,0,1,1
12992,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,3,3,3,2,3,3,2,3,5,4,4,0,1,2
14065,18-24,Female,High school degree/GED,Work full-time for an employer or the military,Living with partner,2,3,3,2,3,3,2,3,2,2,3,5,0,1,1
13469,18-24,Male,Some college/Associate,Full-time student,Never married,2,3,4,3,3,5,3,3,2,4,3,2,0,1,1
14278,45-54,Female,Some college/Associate,Work full-time for an employer or the military,Married,2,2,3,2,5,2,4,2,4,3,1,4,0,1,1
13122,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,3,3,3,4,2,4,2,4,3,4,0,1,1
11748,45-54,Female,High school degree/GED,Work part-time for an employer or the military,Divorced/Separated,2,2,3,3,2,5,3,2,3,2,1,5,0,1,2
10201,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Never married,4,3,3,3,2,4,1,4,2,3,4,3,0,1,1
9978,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,1,2,4,2,5,5,4,3,3,4,2,2,1,1,2
11389,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,4,4,4,4,4,4,2,5,1,2,4,6,0,1,1
7204,25-34,Female,High school degree/GED,Work part-time for an employer or the military,Never married,4,4,2,4,4,4,3,2,1,2,8,5,8,1,1
9979,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,5,5,1,4,1,2,1,5,1,2,4,5,0,1,1
11650,18-24,Female,Some college/Associate,Work part-time for an employer or the military,Never married,3,3,2,4,3,3,2,4,1,3,3,5,0,1,1
8163,35-44,Male,High school degree/GED,Permanently sick/disabled or unable to work,Never married,5,4,2,5,3,3,2,5,2,2,4,7,0,1,1
13257,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Divorced/Separated,2,3,4,2,4,5,4,3,2,4,3,4,0,1,1
11131,18-24,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,2,2,1,3,4,3,3,3,2,2,3,5,0,1,1
7332,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Never married,3,3,3,3,3,3,3,3,3,3,8,3,8,1,1
10202,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,3,3,2,2,3,3,2,2,4,4,0,1,1
12483,25-34,Female,High school degree/GED,Homemaker,Married,1,1,3,2,3,4,4,3,1,5,1,6,0,2,1
8783,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,1,4,1,3,2,4,2,2,4,3,0,1,1
12437,18-24,Male,High school degree/GED,Work part-time for an employer or the military,Never married,3,3,4,3,3,4,4,4,4,3,8,4,0,2,2
11535,55-61,Female,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,3,3,3,5,3,2,3,3,3,4,1,1,1
12786,45-54,Female,High school degree/GED,Self-employed,Married,1,2,5,2,5,5,2,1,1,4,2,5,0,1,1
12993,25-34,Male,High school degree/GED,Self-employed,Never married,3,3,2,3,3,4,4,3,2,3,3,4,0,1,1
11391,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,2,3,4,3,3,3,2,3,2,3,4,6,0,1,1
9744,35-44,Male,High school degree/GED,Work full-time for an employer or the military,Married,4,3,2,3,2,2,2,4,1,2,4,5,0,1,1
14375,18-24,Male,Some college/Associate,Work part-time for an employer or the military,Never married,3,3,2,4,3,3,1,5,1,2,4,3,0,1,1
9512,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,1,4,1,2,1,5,2,2,4,7,0,1,1
9513,45-54,Female,Some college/Associate,Homemaker,Married,4,3,2,3,2,2,2,4,2,1,4,5,0,1,1
8784,35-44,Female,High school degree/GED,Homemaker,Married,1,2,3,2,5,3,3,3,4,3,2,4,1,2,2
12720,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,2,4,1,2,1,5,2,2,4,6,0,1,1
12184,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,3,2,3,2,3,2,4,2,3,4,5,8,1,1
8562,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,2,2,3,2,2,2,2,1,3,5,2,5,1,1,2
8785,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,3,3,3,3,2,4,2,2,4,5,0,1,1
11651,35-44,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,1,3,4,3,5,5,4,2,3,4,2,6,0,1,2
12371,18-24,Male,Some college/Associate,Work part-time for an employer or the military,Never married,4,3,1,5,4,2,1,5,1,1,4,3,0,1,1
9980,35-44,Female,Less than high school,Work full-time for an employer or the military,Divorced/Separated,3,4,4,4,4,4,3,2,3,5,1,6,0,2,2
8563,35-44,Female,Bachelor's degree,Homemaker,Married,4,3,2,4,2,3,2,4,1,2,4,5,-1,1,1
9514,18-24,Male,High school degree/GED,Permanently sick/disabled or unable to work,Never married,1,1,1,1,5,5,4,1,4,4,1,2,0,2,3
8372,35-44,Female,Some college/Associate,Homemaker,Married,3,2,2,4,2,3,2,3,2,4,4,4,0,1,1
9009,45-54,Male,High school degree/GED,Self-employed,Never married,2,2,3,3,3,4,2,5,2,3,4,4,0,1,1
14347,18-24,Female,Bachelor's degree,Work full-time for an employer or the military,Never married,1,2,5,2,5,5,5,1,3,5,2,3,0,3,1
11394,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,4,2,5,1,2,2,4,1,2,4,5,0,1,1
10204,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,2,3,3,4,4,3,2,1,4,3,5,0,1,1
10205,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,4,1,4,1,2,1,5,1,2,4,6,0,1,1
10206,18-24,Female,Less than high school,Work full-time for an employer or the military,Never married,4,2,5,4,4,5,4,2,2,4,3,6,0,1,1
10404,35-44,Male,Bachelor's degree,Work full-time for an employer or the military,Married,4,4,3,3,1,5,2,4,2,3,4,4,0,1,1
13383,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Living with partner,1,3,2,3,2,2,3,2,2,1,8,3,0,2,2
13157,45-54,Female,Less than high school,Homemaker,Married,2,2,1,5,1,2,3,3,1,1,1,6,0,1,2
10959,35-44,Female,High school degree/GED,Work part-time for an employer or the military,Never married,2,2,4,3,2,2,2,3,2,1,1,5,8,1,1
12111,45-54,Male,Bachelor's degree,Work full-time for an employer or the military,Married,5,5,5,5,5,5,5,5,5,5,3,7,1,2,2
13351,25-34,Male,Some college/Associate,Unemployed or temporarily laid off,Never married,5,3,4,4,3,3,4,4,3,2,3,5,0,2,2
13492,45-54,Female,Less than high school,Permanently sick/disabled or unable to work,Divorced/Separated,2,1,3,3,2,5,3,4,1,4,4,2,0,2,3
9515,45-54,Female,High school degree/GED,Work full-time for an employer or the military,Married,2,3,3,3,4,4,4,2,3,4,2,5,0,2,2
10406,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Living with partner,1,1,5,2,5,5,5,1,5,5,1,2,1,2,2
14141,45-54,Male,Graduate/professional degree,Self-employed,Married,3,2,1,3,4,5,2,3,2,4,4,4,0,1,1
13771,45-54,Female,Graduate/professional degree,Retired,Married,4,4,3,4,1,3,1,4,1,2,4,6,0,1,1
8786,25-34,Female,Graduate/professional degree,Work full-time for an employer or the military,Married,4,5,1,4,1,1,1,5,4,1,4,4,1,1,1
9981,55-61,Female,High school degree/GED,Retired,Married,4,4,3,4,3,3,2,4,2,3,4,5,0,1,1
10207,25-34,Male,Some college/Associate,Work part-time for an employer or the military,Never married,3,3,3,3,3,3,2,4,1,2,4,3,0,1,1
13506,35-44,Male,Some college/Associate,Permanently sick/disabled or unable to work,Married,1,1,4,3,3,5,2,2,3,4,4,6,1,1,3
9010,25-34,Male,Bachelor's degree,Work full-time for an employer or the military,Living with partner,3,3,1,4,3,2,3,2,3,4,4,6,0,1,1
10960,45-54,Female,Some college/Associate,Homemaker,Married,3,4,2,4,2,2,2,4,2,3,4,4,0,1,1
11264,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Married,4,3,1,3,1,5,1,5,1,3,4,5,0,1,1
9011,25-34,Female,Some college/Associate,Work full-time for an employer or the military,Married,2,3,3,3,4,5,3,4,3,4,1,5,1,1,2
9012,25-34,Female,Some college/Associate,Work part-time for an employer or the military,Married,1,1,3,2,4,4,3,2,3,4,1,4,1,1,1
8565,35-44,Female,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,3,3,3,3,2,4,2,2,4,4,0,1,1
12484,25-34,Male,Some college/Associate,Work full-time for an employer or the military,Married,1,2,4,4,3,5,3,3,3,4,3,5,0,1,1
10961,55-61,Female,Some college/Associate,Retired,Divorced/Separated,5,4,2,4,1,2,1,5,1,2,4,6,0,1,1
10208,45-54,Female,Bachelor's degree,Work part-time for an employer or the military,Married,5,5,1,5,1,3,2,4,1,2,4,4,0,1,1
11396,55-61,Male,Bachelor's degree,Work full-time for an employer or the military,Married,3,3,1,5,2,1,2,3,2,2,4,5,0,1,1
8567,55-61,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,3,4,3,3,3,4,2,3,4,5,0,1,1
10605,18-24,Male,High school degree/GED,Unemployed or temporarily laid off,Never married,2,3,2,3,3,3,3,3,2,2,1,4,0,1,1
11397,45-54,Male,High school degree/GED,Permanently sick/disabled or unable to work,Never married,2,1,4,3,5,5,4,2,4,5,1,3,0,2,1
11956,45-54,Female,High school degree/GED,Refused,Married,4,4,1,1,1,3,1,5,1,1,4,6,0,1,1
14056,18-24,Female,Some college/Associate,Work full-time for an employer or the military,Never married,3,2,4,2,4,4,4,2,4,3,1,5,0,2,2
7239,45-54,Male,Some college/Associate,Refused,Married,2,2,2,3,3,2,4,3,2,3,8,4,8,2,2
9746,55-61,Male,Bachelor's degree,Retired,Married,3,3,4,4,3,3,2,3,2,3,4,5,0,1,1
13903,18-24,Male,High school degree/GED,Work part-time for an employer or the military,Living with partner,2,2,2,3,3,3,3,2,1,1,2,5,0,2,2
10209,55-61,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,1,4,1,3,1,5,1,1,4,6,0,1,1
13665,25-34,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,4,1,3,1,3,2,4,2,3,4,6,1,1,1
11653,25-34,Female,Some college/Associate,Work part-time for an employer or the military,Married,3,3,2,4,3,3,2,4,2,2,3,4,0,1,1
9014,45-54,Female,Less than high school,Work full-time for an employer or the military,Never married,2,3,3,3,2,5,3,2,3,4,3,4,0,1,1
13378,35-44,Female,High school degree/GED,Permanently sick/disabled or unable to work,Never married,2,3,3,3,3,3,2,1,3,2,4,3,0,1,1
9747,45-54,Female,Bachelor's degree,Permanently sick/disabled or unable to work,Divorced/Separated,2,3,3,3,3,3,3,3,3,2,2,4,1,1,2
8787,45-54,Female,High school degree/GED,Self-employed,Never married,5,5,2,5,2,3,1,5,1,1,4,7,0,1,1
11132,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Married,5,5,1,5,5,1,1,5,1,1,4,7,0,1,1
14277,45-54,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,3,4,2,3,3,2,2,3,2,3,4,5,0,1,1
11133,25-34,Male,Graduate/professional degree,Self-employed,Married,5,5,1,5,1,1,1,5,1,1,4,5,0,1,1
12607,45-54,Female,Less than high school,Work full-time for an employer or the military,Married,2,2,3,3,5,3,4,2,3,4,3,5,1,1,2
11537,35-44,Female,Some college/Associate,Homemaker,Married,1,1,2,3,1,1,3,2,3,4,1,4,0,2,1
7762,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,5,5,1,5,1,2,1,5,1,1,4,6,0,1,1
9517,55-61,Female,Bachelor's degree,Work full-time for an employer or the military,Married,3,2,2,2,2,4,2,3,2,2,4,5,0,1,1
13877,25-34,Female,Less than high school,Homemaker,Living with partner,1,2,5,2,4,5,4,2,5,4,1,4,1,2,1
14107,45-54,Male,Graduate/professional degree,Self-employed,Married,3,3,2,4,2,2,2,3,2,2,4,6,0,1,1
11265,45-54,Male,High school degree/GED,Work full-time for an employer or the military,Married,3,2,3,3,3,4,2,3,1,3,4,4,0,1,1
12245,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Never married,3,3,1,4,1,3,2,4,2,3,4,5,0,1,1
8569,25-34,Male,Graduate/professional degree,Work full-time for an employer or the military,Married,4,4,2,4,2,2,2,5,1,2,4,5,0,1,1
11399,35-44,Male,Some college/Associate,Work full-time for an employer or the military,Never married,3,3,2,4,2,3,2,3,2,3,4,6,0,1,1
11865,55-61,Male,Less than high school,Permanently sick/disabled or unable to work,Divorced/Separated,1,3,4,2,4,5,4,2,2,3,3,4,0,1,1
11400,55-61,Male,High school degree/GED,Work full-time for an employer or the military,Divorced/Separated,2,2,2,3,1,3,2,4,2,2,3,3,0,1,1
